Sample	pH	Temperature	Salinity	Turbidity	DO	TP	SiO3	NH3	NO2	NO3	Allphyto	EukPhyto	Cyano	HP	Network_complexity	ProkRich	ProtistRich	BenRich	FishRich	Mixotroph	Decomposer	Hard.Coral	Primary.producer	The.primary.consumers.Herbivorous.fish.detritivore	The.secondary.consumer.groups..predator	The.tertiary.consumer	Unknown	Consumer	PC_sum_Phy_noTem	PC_sum_Nutrient	Both	EukPhyto_Normed	Cyano_Normed	HP_Normed	Both_Normed	PC_sum_Nutrient_Normed	PC_sum_Phy_noTem_Normed	Consumer_Normed	The.tertiary.consumer_Normed	The.secondary.consumer.groups..predator_Normed	The.primary.consumers.Herbivorous.fish.detritivore_Normed	Primary.producer_Normed	Hard.Coral_Normed	Decomposer_Normed	Mixotroph_Normed	FishRich_Normed	BenRich_Normed	ProtistRich_Normed	ProkRich_Normed	Network_complexity_Normed	Allphyto_Normed	pH_Normed	Tem_Normed	Salinity_Normed	Turbidity_Normed	DO_Normed	TP_Normed	SiO3_Normed	NO3_Normed
LTPC3May	8.24	23.98375	31.93125	4.125	8.05925	0	0.046	0	0.107	0.19	41646.19679	33639.14864	7857.885555	2061444.682	0.103701788	174	244	307	69	1616.395638	5624.272507	15151	23842.8538	17317.13406	25993	4	5769.063562	43314.13406	0.562087701	0.023277975	16767.39564	183.409783381367	-0.284925871484392	1.63141046440307	-0.358958455915338	0.51367871534788	1.75694869048587	-0.534668395798539	2.0947125472611	-0.278382912973785	131.59458218331	1.1006981828734	-0.260610977462312	-0.358958455915338	-0.0468700199601139	1.5799297562039	1.25621019796559	2.38738982633873	-0.725768178398523	-1.74772954327585	-0.141024652243503	2.87054001888146	-0.358958455915338	-1.05873688166707	0.567913863366517	0.236449212975649	0	0.214476105895272	0.435889894354067
LTPC3Nov	8.36	25.00333333	32.62966667	4.806666667	7.816666667	0.012	0.171	0.001	0.017	0.159	43401.24434	15926.47059	27397.39819	454808.046	0.248484697	193	97	271	7	3132.551152	8064.594511	21453	35004.81817	3328.38147	48263	0	0.054347826	51591.38147	1.053573349	0.054008721	24585.55115	126.200121196455	0	-1.72730919035482	0.567913863366517	0.742236718422377	1.89165386606535	0.487548308810908	0	1.63152136772322	57.6921265858696	1.34827455335266	0.872056473119411	0.141024652243503	0.358958455915338	-2.00463043622314	0.379471938515459	1.98677173426624	-0.287808336699444	-0.497258431609675	-0.0703372513250739	2.89136645896019	0.652593012339078	-0.358958455915338	0.872056473119411	0.164726982029665	0.109544511501033	0.413521462562707	0.398748040747538
SKBlu1Aug	8.27	28.37033333	33.418	0.296666667	7.861	0.011	0.172	0	0	0.288	81262.6652	4453.909692	76752.25771	1169116.919	0.513737084	252	250	285	33	4180.484311	3587.762747	17298	9103.995408	4891.513001	43671	0	4505.918798	48562.513	-2.336359755	0.149449384	21478.48431	66.737618267361	0.711724304934519	0.284925871484392	0.236449212975649	1.34827455335266	0.434075160542503	0.113491597354115	0	1.23239728147652	69.9393523061231	-0.0234285756137183	0.188522231522946	-1.29227570553001	0.567913863366517	-0.501427774882769	0.707962246333809	2.39794000867204	1.07217222436612	0.947399657115532	0.384059187903602	2.87576076890968	1.54852757862021	0.51367871534788	-1.84237332595925	0.212424721425842	0.104880884817015	0.414728827066554	0.53665631459995
SKBlu1Feb	7.86	18.78633333	33.603	5.623333333	8.457666667	0.036	0.191	0	0.033	0.036	20666.87117	18747.67232	1906.85673	625257.9814	0.888595741	206	177	241	40	2056.050065	9538.725718	3612	40242.6746	9220.423913	54120	869	9220.823529	64209.42391	1.385478068	-0.028074403	5668.050065	136.92213962687	-0.838287670373488	-1.05873688166707	-1.40885345614249	0.0234285756137183	1.97743750040298	2.04584095402724	7.4604906368804	2.14382533153184	96.0230384491139	1.54852757862021	-1.54852757862021	0.48712715423098	0.164726982029665	-0.0967193660603617	-0.270865793198315	2.24797326636181	0.0118483970946625	2.06110543829055	-0.652593012339078	2.80356915377524	-1.05873688166707	0.838287670373488	1.24005981471525	0.51367871534788	0.189736659610103	0.437035467668243	0.189736659610103
SKBlu1May	8.1167	24.875	33.83466667	0.593333333	7.369	0.024	0.06	0	0	0.02	107318.0562	10806.63289	96078.21281	622648.3884	0.344340596	112	241	249	38	7680.696372	1044.566584	15753	18068.87829	14345.99638	35778	0	1360.110363	50123.99638	-2.03297625	-0.095993483	23433.69637	103.95495606271	1.34827455335266	-1.1006981828734	0.435015189800388	-1.47509532970887	0.701287922325773	0.306330389762039	0	0.552269438222897	119.774773554367	0.711724304934519	-0.141024652243503	-2.59913891643794	1.05873688166707	-0.212350340009621	-0.10459700376798	2.38201704257487	-2.15490029341657	0.121885754831508	1.19102222561148	2.84898227442713	0.540597492288002	1.63141046440307	-1.54852757862021	-0.30941041897286	0.154919333848297	0.244948974278318	0.14142135623731
SKBlu1Nov	8.24	23.287	33.166	5.41	7.087	0	0.114	0.001	0.013	0.099	73496.76026	19371.38229	53922.24622	615857.3876	0.522053704	259	274	282	27	6106.044127	7927.006098	26498	7596.787386	31783.27661	17918	0	477.786445	49701.27661	1.631229216	-0.014587315	32604.04413	139.181113266132	0.212424721425842	-1.14469276727469	1.54852757862021	0.334081901167024	2.03862949453794	0.254125690680481	0	-0.95019660131322	178.278648777693	-0.30941041897286	1.47509532970887	0.117401297314119	0.906850271567411	-0.848320696730548	0.63623468126945	2.43775056282039	1.23352585025525	0.981123856922611	0.260610977462312	2.87054001888146	-0.681860597176365	0.236449212975649	1.14469276727469	-0.805448787936385	0	0.337638860322683	0.314642654451045
SKBlu2Aug	8.23	28.457	33.43425	0.7575	8.115	0.014	0.164	0	0	0.411	77151.67307	5215.359298	71898.7932	1167550.41	0.46202844	217	256	283	40	2393.914312	4228.234388	15315	6217.14236	10495.96142	29823	0	3602.998721	40318.96142	-2.067210142	0.236600632	17708.91431	72.2174445546227	0.595660772184788	0.260610977462312	-0.260610977462312	1.84237332595925	0.676439840636254	-0.90456376730794	0	0.0448759061113497	102.449799511761	-0.48712715423098	-0.212424721425842	-0.681860597176365	0.260610977462312	-0.0967193660603617	0.660062894396041	2.40823996531185	0.265404094920445	0.724935793385373	0.358958455915338	2.86879765755621	1.84237332595925	0.540597492288002	-1.34827455335266	0.260610977462312	0.118321595661992	0.404969134626332	0.641092816992984
SKBlu2Feb	8.1167	18.977	33.583	3.36	8.2635	0.052	0.188	0	0.003	0.005	17848.30769	16112	1730.461538	675265.5429	0.766818553	239	192	281	39	1280.957963	10088.79119	18359	31039.09016	14314.07402	42987	25	635.1585678	57326.07402	-0.217356366	-0.052238073	19639.95796	126.933053220979	-0.9427781453451	-0.773456376391502	0	-0.236449212975649	1.5190209458727	1.19576666088374	3.91242276564126	1.17315082786156	119.641439392879	1.19102222561148	0.334081901167024	0.872056473119411	-0.384059187903602	-0.154534853034991	0.612487457253257	2.28330122870355	0.77251549057201	1.77420297619554	-0.872056473119411	2.84898227442713	-0.906850271567411	0.742236718422377	0.236449212975649	0.334081901167024	0.228035085019828	0.433589667773576	0.0707106781186548
SKBlu2May	8.1575	24.8965	33.831	1.145	7.5775	0.034	0.046	0	0.023	0.079	109980.7692	12601.7094	97013.67521	688496.5926	0.360689794	157	246	252	49	3276.322667	1493.339539	16797	17437.72048	15314.91962	29518	0	1540.395572	44832.91962	-1.683502757	-0.058571143	20073.32267	112.257335617767	1.4088534561425	-0.681860597176365	0.0703372513250739	-0.334081901167024	0.917212212631297	-0.347102663707946	0	0.0190393631858479	123.753463062655	0.652593012339078	0.0468700199601139	-2.1967629113336	0.409404291693752	0.423620016711306	-0.0409034995629369	2.39093510710338	-1.11762698412928	0.21490150073096	1.24005981471525	2.85613375036954	0.567913863366517	1.44118398961872	-0.979966199017402	-0.0938432875965484	0.184390889145858	0.214476105895272	0.281069386451104
SKBlu2Nov	8.29	23.336	33.159	3.24	7.141	0	0.12	0.001	0.008	0.109	71793.25513	19657.47801	51935.19062	636461.819	0.49596991	229	270	240	33	4157.236989	5968.499881	23175	8595.619978	19076.96164	23416	1	7170.067136	42493.96164	0.030584911	-0.004649633	27332.23699	140.205128329887	0.164726982029665	-0.979966199017402	0.9427781453451	0.435015189800388	1.59855119123536	-0.635957375921455	0.881373587019543	-0.494336173002219	138.11937460038	-0.0938432875965484	1.01856144722563	-0.236449212975649	0.51367871534788	-0.501427774882769	-0.291282981881006	2.43136376415899	0.54201031073039	0.873501236612468	0.164726982029665	2.87923600977759	-0.623874085525354	0.188522231522946	0.141024652243503	-0.652593012339078	0	0.346410161513775	0.330151480384384
SKBlu3Aug	8.2467	28.026	33.456	0.06	7.736	0.018	0.162	0	0	0.488	83216.51376	6144.495413	77011.00917	1400170.854	0.487436348	213	246	269	22	2853.120458	4676.910668	13531	5575.801384	7979.220375	40672	7	22.0786445	48658.22038	-2.480679714	0.292442473	16384.12046	78.3868318852089	0.742236718422377	0.595660772184788	-0.435015189800388	1.98874848016188	0.21000306188244	0.125311188788848	2.64412076105863	0.973047252830058	89.32648193565	-0.623874085525354	-0.540597492288002	-0.595660772184788	0.30941041897286	-1.1373981316037	0.333841766005792	2.39093510710338	0.173202022983797	0.837083543935421	0.51367871534788	2.87170680954724	1.29227570553001	0.567913863366517	-2.59913891643794	0.0468700199601139	0.134164078649987	0.402492235949962	0.698569967862919
SKBlu3Feb	8.1	18.9505	33.589	6.835	8.285	0.036	0.178	0	0.028	0.018	20977.45957	19133.7938	1803.33558	717305.6625	0.862873294	236	190	276	39	1420.847745	9805.245219	8649	34769.67602	5830.461819	49561	10	264.8734015	55401.46182	2.318232927	-0.046905531	10069.84774	138.324957256455	-0.872056473119411	-0.623874085525354	-0.906850271567411	-0.117401297314119	2.2006848768054	0.958082483610233	2.99822295029797	1.74475518840116	76.3574607946074	1.29227570553001	-0.872056473119411	0.567913863366517	-0.141024652243503	-0.154534853034991	0.494966541260417	2.27875360095283	0.703363936619524	2.005061333947	-0.623874085525354	2.84604989415154	-0.9427781453451	0.773456376391502	1.47509532970887	0.358958455915338	0.189736659610103	0.42190046219458	0.134164078649987
SKBlu3May	8.17	24.857	33.831	0.25	7.499	0.051	0.055	0	0.091	0.076	125513.5135	13418.91892	111494.5946	586767.3869	0.342231367	155	248	288	48	5674.586479	2105.067786	13692	18947.67214	24977.92921	15423	0	416.0312475	40400.92921	-2.317667456	-0.056970275	19366.58648	115.84005749308	1.63141046440307	-1.34827455335266	-0.0938432875965484	-0.284925871484392	0.455097290697275	-0.894440976478141	0	-1.15449155816813	158.044073631377	0.805448787936385	-0.460914688455103	-1.72730919035482	0.805448787936385	0.365804529736676	0.780418433268045	2.39445168082622	-1.1637280200976	0.109642937851828	1.54852757862021	2.85832118559129	0.51367871534788	1.44118398961872	-2.1967629113336	-0.164726982029665	0.225831795812724	0.234520787991171	0.275680975041804
SKBlu3Nov	8.29	23.305	33.162	4.47	7.078	0	0.111	0.001	0	0.085	65396.06259	14717.56689	50523.11964	596878.4094	0.493548795	227	272	248	17	5398.377634	6771.184526	18690	7918.803742	24535.09369	23035	0	80.66304348	47570.09369	0.946413928	-0.026184692	24088.37763	121.315979532789	0.141024652243503	-1.24005981471525	0.460914688455103	0.0703372513250739	1.86311430889251	-0.00906938776678031	0	-0.52614913850366	156.636820990468	-0.284925871484392	0.460914688455103	-0.0234285756137183	0.773456376391502	-1.42647556647684	-0.125665475082881	2.4345689040342	0.495909274762065	0.863230954443752	0.0703372513250739	2.87923600977759	-0.652593012339078	0.212424721425842	0.7577542241775	-0.838287670373488	0	0.333166624979154	0.291547594742265
SKLKW1Aug	8.03	24.46758333	34.01041667	0.583333333	5.23425	0.016	0.186	0	0	0.25	97131.16016	11920.84189	85131.31417	1285910.127	0.53794193	241	239	268	34	1134.603378	3716.680499	12388	17545.57762	9567.079193	45553	0	60.50312632	55120.07919	-1.500875337	0.127450766	13522.60338	109.182608001458	1.14469276727469	0.460914688455103	-0.773456376391502	1.14469276727469	1.01188223771346	0.923332522599591	0	1.39569107119128	97.8114471470492	0.681860597176365	-0.652593012339078	-0.9427781453451	-0.540597492288002	-0.44361228790814	0.311148366533569	2.37839790094814	0.818616526540334	1.04406923670504	0.805448787936385	2.83372546306095	0.260610977462312	1.98874848016188	-1.63141046440307	-1.34827455335266	0.126491106406735	0.431277173056957	0.5
SKLKW1Feb	7.85	18.53933333	33.59566667	2.393333333	8.768333333	0.007	0.189	0	0	0	47786.06883	45313.30245	2461.449371	1064637.483	0.900048818	179	172	290	53	1688.994033	10051.40055	15785	42504.31956	10200.91408	21530	46	873.3395141	31776.91408	-1.057461102	-0.055363227	17473.99403	212.869214425196	-0.742236718422377	0.0234285756137183	-0.284925871484392	-0.260610977462312	1.21132980562686	-1.95948251625865	4.52190670356432	-0.651507323443634	100.99957465257	2.1967629113336	-0.117401297314119	0.838287670373488	-0.0234285756137183	0.654881964609824	0.82912721074692	2.23552844690755	-0.610515588477713	2.08534580479063	-0.0234285756137183	2.80178514522438	-1.14469276727469	0.805448787936385	-0.117401297314119	0.838287670373488	0.0836660026534076	0.434741302385683	0
SKLKW1May	7.9375	24.708	33.835	2.3	7.384	0.002	0.034	0	0.004	0.101	95637.43523	11436.9171	83801.81347	727838.8168	0.334644368	186	256	362	54	3319.519293	2787.873079	17179	20508.1268	5819.885581	10051	4	34332.43127	15874.88558	-0.788575057	-0.047421888	20498.51929	106.943522945525	0.9427781453451	-0.540597492288002	0.164726982029665	-0.141024652243503	1.31765167741706	-3.9233381755974	2.0947125472611	-1.5872953212324	76.288174581648	0.9427781453451	0.141024652243503	-1.54852757862021	0.435015189800388	0.712697451584454	2.79758522299967	2.40823996531185	-0.449161962588578	0.0651344814084394	0.742236718422377	2.81735691739616	0.48712715423098	1.72730919035482	-0.141024652243503	-0.284925871484392	0.0447213595499958	0.184390889145858	0.317804971641414
SKLKW1Nov	8.3	23.423	33.1155	3.285	7.0995	0	0.109	0.001	0	0.091	72474.06807	18575.81037	53780.47002	632398.7024	0.595772601	281	265	287	25	7169.776114	5709.849212	26370	13039.50313	2680.885824	46374	0	522.0658568	49054.88582	0.078718153	-0.022623214	33539.77611	136.293104631159	0.188522231522946	-1.01856144722563	1.84237332595925	0.164726982029665	1.61353622611951	0.174298251615965	0	1.4670514182915	51.7772713070127	0.334081901167024	1.4088534561425	-0.334081901167024	0.9427781453451	-0.963951670679807	0.756185430151369	2.42324587393681	1.74063724590682	1.25784839255216	0.212424721425842	2.88097205817759	-0.540597492288002	0.141024652243503	0.188522231522946	-0.773456376391502	0	0.330151480384384	0.301662062579967
SKLKW2Aug	8.13	24.207	34.049	0.88	5.163	0.02	0.178	0	0	0.386	98378.66109	14330.06575	83925.94142	1356089.751	0.471847481	242	246	276	36	1695.070485	3636.949616	24293	24737.53531	12773.6016	39024	0	1063.217027	51797.6016	-1.26917286	0.22417371	25988.07048	119.70825263949	0.979966199017402	0.567913863366517	0.742236718422377	1.72730919035482	1.12053921841228	0.513015913108691	0	0.831003254970176	113.020359227884	1.14469276727469	1.19102222561148	-1.14469276727469	0	-0.32798131395888	0.494966541260417	2.39093510710338	0.841667044524496	0.768949992892519	0.979966199017402	2.85131548587665	0.0703372513250739	2.59913891643794	-1.14469276727469	-1.40885345614249	0.14142135623731	0.42190046219458	0.621288982680363
SKLKW2Feb	8.0817	18.24133333	33.57666667	3.78	8.558	0.007	0.183	0	0	0	55047.78013	52926.84989	2090.803383	1284704.691	0.797486755	159	162	295	45	1015.0579	10276.47772	18360	40397.28129	22234.7764	23608	34	3709.289642	45876.7764	0.013633055	-0.057935867	19375.0579	230.058361921492	-0.773456376391502	0.435015189800388	-0.0468700199601139	-0.30941041897286	1.59324011216138	-0.218189296149705	4.21972389803107	-0.478292871168877	149.113300546933	1.63141046440307	0.358958455915338	1.29227570553001	-0.652593012339078	0.192358068812787	0.952314846698511	2.20951501454263	-1.07152594816095	1.85185674135435	0	2.84283309393992	-1.47509532970887	0.711724304934519	0.384059187903602	0.652593012339078	0.0836660026534076	0.427784992724149	0
SKLKW2May	8.15	24.4705	33.8585	1.34	7.7555	0.053	0.048	0	0	0.089	91388.42975	12624.79339	78418.18182	601214.7404	0.351815488	176	255	335	61	3108.431474	4153.373099	15740	18694.57964	19178.70807	17372	3	4914.050053	36553.70807	-1.590097837	-0.05040285	18848.43147	112.360105865027	0.838287670373488	-1.19102222561148	-0.164726982029665	-0.188522231522946	0.9667901338967	-1.36956193406646	1.81844645923207	-0.995055883570322	138.487212658787	0.773456376391502	-0.164726982029665	-0.711724304934519	0.334081901167024	1.11740586040686	2.01048570247097	2.40654018043396	-0.679667142430199	0.164822525248595	0.623874085525354	2.85482048472404	0.284925871484392	1.84237332595925	-0.773456376391502	0.0703372513250739	0.230217288664427	0.219089023002066	0.298328677803526
SKLKW2Nov	8.32	23.347	33.113	5.05	7.13	0	0.121	0.001	0.005	0.081	89365.18668	23682.89606	65483.85469	669174.8648	0.490782882	239	260	277	35	5677.260889	7613.6132	24352	16628.49498	11826.7781	21193	0	47.90728901	33019.7781	1.362027999	-0.024842975	30029.26089	153.892482142566	0.435015189800388	-0.805448787936385	1.24005981471525	0.0938432875965484	1.97149917550072	-1.8059923159697	0	-0.679508241355814	108.75099125985	0.51367871534788	1.24005981471525	0.0938432875965484	0.838287670373488	-0.38579680093351	0.518308662059438	2.41497334797082	0.77251549057201	0.851438094112312	0.567913863366517	2.88444102037119	-0.595660772184788	0.0938432875965484	0.979966199017402	-0.681860597176365	0	0.347850542618522	0.284604989415154
SKLKW3Aug	8.13	24.372	34.034	1.96	4.706	0.018	0.194	0	0	0.247	97263.27769	12316.8437	84885.88771	1733567.778	0.471699996	203	197	270	36	2285.772084	3763.883976	19745	18412.0296	27819.64493	26612	0	3500.177981	54431.64493	-0.358418418	0.128665725	22030.77208	110.981276348761	1.1006981828734	1.05873688166707	0.358958455915338	1.19102222561148	1.47185684833818	0.838312833596791	0	-0.226317746173911	166.792220831788	0.742236718422377	0.595660772184788	-0.906850271567411	0.212424721425842	-0.32798131395888	0.356616293646654	2.29446622616159	-0.0573031568578237	0.768295255310957	0.872056473119411	2.85131548587665	0.164726982029665	2.1967629113336	-0.409404291693752	-1.72730919035482	0.134164078649987	0.440454310910905	0.496990945591567
SKLKW3Feb	8.075	18.173	33.576	5.325	8.4675	0.023	0.191	0	0.05	0.052	60616.67235	58599.42039	2005.591544	1156886.478	0.868025543	173	145	280	37	880.0685056	10276.91122	20994	41852.43667	22907.32557	27195	9	377.4142909	50111.32557	1.167417229	-0.016253188	21874.06851	242.073171561823	-0.805448787936385	0.236449212975649	0.30941041897286	0.284925871484392	1.92150936219421	0.304765580472023	2.89344398588587	-0.177215393419745	151.351661933393	1.72730919035482	0.773456376391502	1.34827455335266	-0.906850271567411	-0.270165826984251	0.58882123280684	2.16136800223497	-0.748818696382685	2.01646869468893	0.0468700199601139	2.84165444767656	-1.54852757862021	0.681860597176365	1.1006981828734	0.540597492288002	0.151657508881031	0.437035467668243	0.228035085019828
SKLKW3May	8.16	24.639	33.833	1.96	7.818	0.031	0.057	0	0.103	0.122	99057.85714	15088.71429	83472.42857	586063.6009	0.345429599	182	252	327	50	3706.176572	3926.719127	17597	20095.70091	11968.42081	26268	0	7880.613509	38236.42081	-1.150335838	-0.022176386	21303.17657	122.836127788204	0.906850271567411	-1.40885345614249	0.212424721425842	0.188522231522946	1.17236733236644	-1.16175165769257	0	-0.255261084268669	109.400277924693	0.906850271567411	0.212424721425842	-0.838287670373488	0.460914688455103	0.481435503685935	1.78853114715747	2.40140054078154	-0.541364034525227	0.128184728997678	1.01856144722563	2.85657137141714	0.435015189800388	1.54852757862021	-0.409404291693752	0.188522231522946	0.17606816861659	0.238746727726266	0.34928498393146
SKLKW3Nov	8.31	23.35566667	33.11366667	5.876666667	7.013	0	0.122	0.001	0.015	0.095	88121.82104	23739.56044	64194.34851	675521.2619	0.54488044	252	254	277	23	10211.01028	6676.633189	27911	19686.50943	29390.2082	17559	0	2466.779412	46949.2082	1.997165439	-0.014103144	38122.01028	154.0764759462	0.384059187903602	-0.742236718422377	2.1967629113336	0.358958455915338	2.12648687722262	-0.0857469942330128	0	-0.979701196624301	171.435726148315	0.838287670373488	1.54852757862021	-0.0703372513250739	1.34827455335266	-1.07958264462907	0.518308662059438	2.40483371661994	1.07217222436612	1.07096371885127	0.540597492288002	2.88270706107991	-0.567913863366517	0.117401297314119	1.29227570553001	-0.906850271567411	0	0.34928498393146	0.308220700148449
SKSha1Aug	8.16	29.4285	33.1265	0.705	7.708	0.017	0.171	0	0	0.364	126257.8595	6719.899666	119423.5786	1026294.034	0.530988643	199	256	288	34	4318.27452	3210.960811	17705	7336.572047	6718.47205	44404	12	479.8081841	51134.47205	-1.968354507	0.204977779	22023.27452	81.9749941506555	1.84237332595925	-0.0468700199601139	0.334081901167024	1.63141046440307	0.745940006300775	0.431121284405047	3.17978543769988	1.29594858673026	81.9662860571345	-0.384059187903602	0.236449212975649	-1.34827455335266	0.595660772184788	-0.44361228790814	0.780418433268045	2.40823996531185	-0.149505228794472	1.01675783835777	1.63141046440307	2.85657137141714	2.1967629113336	0.164726982029665	-1.40885345614249	0.0234285756137183	0.130384048104053	0.413521462562707	0.603324125159934
SKSha1Feb	8.16	19.159	33.262	0.8	8.953	0.036	0.116	0	0.012	0.01	38524.85838	38080.40653	427.3575475	997118.1137	0.81797678	154	158	198	58	1696.186214	6753.718992	18541	42035.81492	11565.43323	33926	24	612.5792839	45515.43323	-2.237458425	-0.07938151	20237.18621	195.142016311198	-1.40885345614249	-0.0938432875965484	0.0938432875965484	-0.742236718422377	0.536024789538693	-0.262814158277697	3.87163475638773	0.393895418386227	107.542704215581	1.84237332595925	0.409404291693752	-0.0468700199601139	0.0234285756137183	0.943959399482973	-1.07508227537051	2.19865708695442	-1.18677853808176	1.90160946701506	-0.236449212975649	2.85657137141714	-0.773456376391502	0.30941041897286	-1.26573638649271	1.29227570553001	0.189736659610103	0.340587727318528	0.1
SKSha1May	8.16	26.10266667	33.79633333	0.8	8.373333333	0.042	0.059	0	0	0.017	92387.71377	7826.59766	84330.24302	547013.5946	0.248735351	110	257	248	29	1767.462601	1527.904374	17094	10859.57163	12548.98654	38435	0	52.74001302	50983.98654	-2.140059817	-0.098683206	18861.4626	88.4680601121105	1.01856144722563	-1.63141046440307	-0.141024652243503	-1.63141046440307	0.62025896446565	0.412536748447136	0	0.780321077118368	112.022259127372	0.117401297314119	0.0703372513250739	-1.98874848016188	0.0703372513250739	-0.732689722781288	-0.125665475082881	2.40993312333129	-2.20100132938489	-0.495455444960447	0.652593012339078	2.85657137141714	0.805448787936385	1.16754423777255	-1.26573638649271	0.48712715423098	0.204939015319192	0.242899156029822	0.130384048104053
SKSha1Nov	8.27	23.5715	32.8665	1.99	7.5315	0	0.12	0.001	0.008	0.092	92811.78203	18669.80854	73932.10604	347682.3988	0.549608529	261	220	217	20	13679.14703	3013.20938	18544	16993.54192	1151.799446	32263	0	5900.706522	33414.79945	-0.95615071	-0.017170203	32223.14703	136.637507808069	0.681860597176365	-2.59913891643794	1.47509532970887	0.236449212975649	1.25244971555747	-1.75720829361953	0	0.252115770813041	33.9381709289113	0.595660772184788	0.435015189800388	-1.40885345614249	1.98874848016188	-1.25302910555296	-0.738368336244213	2.34242268082221	1.27962688622357	1.08908820480342	0.681860597176365	2.87576076890968	-0.460914688455103	-0.212424721425842	-0.334081901167024	-0.141024652243503	0	0.346410161513775	0.303315017762062
SKSha2Aug	8.19	29.7025	33.0595	0.9275	7.22425	0.014	0.222	0	0	0.33	151402.2472	7058.866634	144284.9047	1127097.042	0.55514347	212	258	256	22	4595.3338	3668.518997	20656	6916.736706	3334.792613	45891	2336	16.58951407	51561.79261	-1.672597153	0.201812651	25251.3338	84.0170615648988	2.59913891643794	0.164726982029665	0.652593012339078	1.54852757862021	0.923138043306634	0.483894168072549	8.44934257032165	1.42506054784399	57.7476632687419	-0.409404291693752	0.711724304934519	-1.05873688166707	0.652593012339078	-1.1373981316037	0.0451596108507842	2.41161970596323	0.150151504999635	1.11010049266467	2.1967629113336	2.86181760425084	2.59913891643794	0	-1.1006981828734	-0.540597492288002	0.118321595661992	0.47116875957559	0.574456264653803
SKSha2Feb	8.13	19.16	33.257	0.5	8.876	0.013	0.095	0	0.014	0.011	38368.62811	37925.89106	436.9872226	939658.3067	0.7812745	148	142	201	61	2343.650641	6996.863081	18027	42353.41264	9111.706004	42544	52	954.4117647	51707.706	-2.436294735	-0.08758352	20370.65064	194.745708707535	-1.34827455335266	-0.188522231522946	0.117401297314119	-1.01856144722563	0.297466409868408	0.501914060108638	4.64448334194325	1.13480873860485	95.4552565551002	1.98874848016188	0.284925871484392	0	0.236449212975649	1.11740586040686	-1.02388320405965	2.15228834438306	-1.32508164598674	1.81129526798897	-0.260610977462312	2.85131548587665	-0.742236718422377	0.260610977462312	-1.72730919035482	1.1006981828734	0.114017542509914	0.308220700148449	0.104880884817015
SKSha2May	8.21	26.13533333	33.79633333	1.206666667	8.352666667	0.011	0.081	0	0.023	0.033	133822.6502	12330.97072	121070.1079	637019.6956	0.274087077	150	254	257	62	2052.302145	2640.119999	17110	15923.62975	15950.10507	36310	4	1937.296781	52264.10507	-1.837207809	-0.077377541	19162.30215	111.04490407038	1.98874848016188	-0.9427781453451	-0.117401297314119	-0.681860597176365	0.829200332247883	0.57062777562426	2.0947125472611	0.59785383001848	126.293725378579	0.48712715423098	0.117401297314119	-1.63141046440307	0.141024652243503	1.17522134738149	0.0668786032808635	2.40483371661994	-1.27898061001841	-0.318441170649728	1.84237332595925	2.86530975637888	0.838287670373488	1.16754423777255	-0.9427781453451	0.435015189800388	0.104880884817015	0.284604989415154	0.18165902124585
SKSha2Nov	8.29	23.568	32.867	4.55	7.496	0	0.127	0.001	0.005	0.088	98178.77264	17693.51107	80029.37626	399870.4171	0.546077329	231	208	164	12	9633.023383	4936.676829	18891	17347.55364	1452.046888	31376	0	50.67966752	32828.04689	0.925588254	-0.017114807	28524.02338	133.016957828692	0.872056473119411	-1.98874848016188	1.05873688166707	0.260610977462312	1.85751695927655	-1.82967057952145	0	0.176668499366277	38.1057330069899	0.623874085525354	0.48712715423098	-0.540597492288002	1.24005981471525	-1.71555300134999	-1.60363517033011	2.31806333496276	0.588111346698714	1.07556721155578	0.9427781453451	2.87923600977759	-0.51367871534788	-0.188522231522946	0.805448787936385	-0.188522231522946	0	0.356370593624109	0.296647939483827
SKSha3Aug	8.19	28.602	33.3325	2.45	7.312	0.014	0.167	0	0	0.171	132891.4286	5571.428571	127277.1429	1112862.981	0.467173117	213	266	212	24	5178.942374	3605.99672	17868	7550.409521	6332.106108	42905	477	14.89827484	49714.10611	-0.609390013	0.061125962	23046.94237	74.642002726347	2.1967629113336	0.117401297314119	0.409404291693752	0.805448787936385	1.38397651244521	0.255710097737825	6.86066477020751	1.16605188663583	79.5745317799609	-0.334081901167024	0.260610977462312	-1.24005981471525	0.711724304934519	-1.02176715765444	-0.829842926124748	2.42488163663107	0.173202022983797	0.748104803984811	1.72730919035482	2.86181760425084	1.98874848016188	0.409404291693752	-0.0703372513250739	-0.409404291693752	0.118321595661992	0.408656334834051	0.413521462562707
