id	PhylumID	SampleID	Abundance
1007	Actinobacteriota	SKLKW2Nov	0.0647195128522929
1008	Verrucomicrobiota	SKLKW2Nov	0.013741445276715
1009	SAR324_clade(Marine_group_B)	SKLKW2Nov	0.013956997359487
1010	Crenarchaeota	SKLKW2Nov	0.00581990623484399
1011	Firmicutes	SKLKW2Nov	0
1012	others	SKLKW2Nov	0.023010184835911
1013	Bacteroidota	SKLKW3Aug	0.324136444468395
1014	Cyanobacteria	SKLKW3Aug	0.476855095112357
1015	Proteobacteria	SKLKW3Aug	0.0967289971439349
1016	Thermoplasmatota	SKLKW3Aug	0.003879937489896
1017	Planctomycetota	SKLKW3Aug	0.015196421835426
1018	Actinobacteriota	SKLKW3Aug	0.001131648434553
1019	Verrucomicrobiota	SKLKW3Aug	0.0742576925149539
1020	SAR324_clade(Marine_group_B)	SKLKW3Aug	0.00323328124158
1021	Crenarchaeota	SKLKW3Aug	0
1022	Firmicutes	SKLKW3Aug	0.001239424475939
1023	others	SKLKW3Aug	0.00334105728296596
1024	Bacteroidota	SKLKW3Feb	0.562537048014226
1025	Cyanobacteria	SKLKW3Feb	0.004149377593361
1026	Proteobacteria	SKLKW3Feb	0.226383574931293
1027	Thermoplasmatota	SKLKW3Feb	0.0630489842108099
1028	Planctomycetota	SKLKW3Feb	0.046720913940831
1029	Actinobacteriota	SKLKW3Feb	0.0618095597348709
1030	Verrucomicrobiota	SKLKW3Feb	0.00759821091771299
1031	SAR324_clade(Marine_group_B)	SKLKW3Feb	0.001023872393167
1032	Crenarchaeota	SKLKW3Feb	0.002748289055343
1033	Firmicutes	SKLKW3Feb	0
1034	others	SKLKW3Feb	0.023980169208385
1035	Bacteroidota	SKLKW3May	0.140755510050116
1036	Cyanobacteria	SKLKW3May	0.625963248369887
1037	Proteobacteria	SKLKW3May	0.173411650590074
1038	Thermoplasmatota	SKLKW3May	0.021986312442744
1039	Planctomycetota	SKLKW3May	0.005173249986528
1040	Actinobacteriota	SKLKW3May	0.021393544215121
1041	Verrucomicrobiota	SKLKW3May	0.001670528641483
1042	SAR324_clade(Marine_group_B)	SKLKW3May	0.003879937489896
1043	Crenarchaeota	SKLKW3May	0
1044	Firmicutes	SKLKW3May	0
1045	others	SKLKW3May	0.00576601821415101
1046	Bacteroidota	SKLKW3Nov	0.248800991539581
1047	Cyanobacteria	SKLKW3Nov	0.348601605863017
1048	Proteobacteria	SKLKW3Nov	0.228970199924557
1049	Thermoplasmatota	SKLKW3Nov	0.024087945249771
1050	Planctomycetota	SKLKW3Nov	0.025057929622245
1051	Actinobacteriota	SKLKW3Nov	0.0763593253219809
1052	Verrucomicrobiota	SKLKW3Nov	0.012178692676618
1053	SAR324_clade(Marine_group_B)	SKLKW3Nov	0.010130947890284
1054	Crenarchaeota	SKLKW3Nov	0.00511936196583499
1055	Firmicutes	SKLKW3Nov	0
1056	others	SKLKW3Nov	0.020692999946112
1057	Bacteroidota	SKSha1Aug	0.117906989276284
1058	Cyanobacteria	SKSha1Aug	0.676240771676456
1059	Proteobacteria	SKSha1Aug	0.148946489195452
1060	Thermoplasmatota	SKSha1Aug	0.003179393220887
1061	Planctomycetota	SKSha1Aug	0.00608934633830899
1062	Actinobacteriota	SKSha1Aug	0.003017729158808
1063	Verrucomicrobiota	SKSha1Aug	0.022363528587595
1064	SAR324_clade(Marine_group_B)	SKSha1Aug	0.017944710890769
1065	Crenarchaeota	SKSha1Aug	0
1066	Firmicutes	SKSha1Aug	0
1067	others	SKSha1Aug	0.00431104165543994
1068	Bacteroidota	SKSha1May	0.0826642237430619
1069	Cyanobacteria	SKSha1May	0.862477771191464
1070	Proteobacteria	SKSha1May	0.04796033841677
1071	Thermoplasmatota	SKSha1May	0.005173249986528
1072	Planctomycetota	SKSha1May	0.000269440103465
1073	Actinobacteriota	SKSha1May	0.000808320310394999
1074	Verrucomicrobiota	SKSha1May	0.000107776041386
1075	SAR324_clade(Marine_group_B)	SKSha1May	0.000377216144851
1076	Crenarchaeota	SKSha1May	0
1077	Firmicutes	SKSha1May	0
1078	others	SKSha1May	0.000161664062078959
1079	Bacteroidota	SKSha1Nov	0.0945195882955219
1080	Cyanobacteria	SKSha1Nov	0.697041547663954
1081	Proteobacteria	SKSha1Nov	0.113649835641537
1082	Thermoplasmatota	SKSha1Nov	0.005065473945142
1083	Planctomycetota	SKSha1Nov	0.0576062941208169
1084	Actinobacteriota	SKSha1Nov	0.00614323435900199
1085	Verrucomicrobiota	SKSha1Nov	0.00986150778681899
1086	SAR324_clade(Marine_group_B)	SKSha1Nov	0.00576601821415099
1087	Crenarchaeota	SKSha1Nov	0.000808320310394999
1088	Firmicutes	SKSha1Nov	0.001131648434553
1089	others	SKSha1Nov	0.00840653122810797
1090	Bacteroidota	SKSha2Aug	0.133965619442798
1091	Cyanobacteria	SKSha2Aug	0.639650805625909
1092	Proteobacteria	SKSha2Aug	0.138438325160317
1093	Thermoplasmatota	SKSha2Aug	0.002909953117422
1094	Planctomycetota	SKSha2Aug	0.010669828097214
1095	Actinobacteriota	SKSha2Aug	0.003826049469203
1096	Verrucomicrobiota	SKSha2Aug	0.028129546801746
1097	SAR324_clade(Marine_group_B)	SKSha2Aug	0.037290510319556
1098	Crenarchaeota	SKSha2Aug	0
1099	Firmicutes	SKSha2Aug	0
1100	others	SKSha2Aug	0.00511936196583496
1101	Bacteroidota	SKSha2May	0.117368109069354
1102	Cyanobacteria	SKSha2May	0.735355930376677
1103	Proteobacteria	SKSha2May	0.134288947566956
1104	Thermoplasmatota	SKSha2May	0.00878374737295899
1105	Planctomycetota	SKSha2May	0.001293312496632
1106	Actinobacteriota	SKSha2May	0.001778304682869
1107	Verrucomicrobiota	SKSha2May	0.000538880206929999
1108	SAR324_clade(Marine_group_B)	SKSha2May	0.000269440103465
1109	Crenarchaeota	SKSha2May	0
1110	Firmicutes	SKSha2May	0
1111	others	SKSha2May	0.000323328124158029
1112	Bacteroidota	SKSha2Nov	0.150832569919707
1113	Cyanobacteria	SKSha2Nov	0.48968044403729
1114	Proteobacteria	SKSha2Nov	0.207037775502506
1115	Thermoplasmatota	SKSha2Nov	0.00668211456593199
1116	Planctomycetota	SKSha2Nov	0.0851969607156329
1117	Actinobacteriota	SKSha2Nov	0.01993856765641
1118	Verrucomicrobiota	SKSha2Nov	0.013202565069785
1119	SAR324_clade(Marine_group_B)	SKSha2Nov	0.00899929945573099
1120	Crenarchaeota	SKSha2Nov	0.001239424475939
1121	Firmicutes	SKSha2Nov	0.000754432289701999
1122	others	SKSha2Nov	0.016435846311365
1123	Bacteroidota	SKSha3Aug	0.107129385137684
1124	Cyanobacteria	SKSha3Aug	0.63032817804602
1125	Proteobacteria	SKSha3Aug	0.165328447486124
1126	Thermoplasmatota	SKSha3Aug	0.003394945303659
1127	Planctomycetota	SKSha3Aug	0.01562752600097
1128	Actinobacteriota	SKSha3Aug	0.00635878644177399
1129	Verrucomicrobiota	SKSha3Aug	0.024034057229078
1130	SAR324_clade(Marine_group_B)	SKSha3Aug	0.019669127552945
1131	Crenarchaeota	SKSha3Aug	5.38880206929999e-05
1132	Firmicutes	SKSha3Aug	0.022471304628981
1133	others	SKSha3Aug	0.00560435415207194
1134	Bacteroidota	SKSha3May	0.0858436169639489
1135	Cyanobacteria	SKSha3May	0.811338039553807
1136	Proteobacteria	SKSha3May	0.0928490596540389
1137	Thermoplasmatota	SKSha3May	0.00619712237969499
1138	Planctomycetota	SKSha3May	0.001293312496632
1139	Actinobacteriota	SKSha3May	0.001454976558711
1140	Verrucomicrobiota	SKSha3May	5.38880206929999e-05
1141	SAR324_clade(Marine_group_B)	SKSha3May	0.000269440103465
1142	Crenarchaeota	SKSha3May	0
1143	Firmicutes	SKSha3May	0
1144	others	SKSha3May	0.000700544269009007
1145	Bacteroidota	SKSha3Nov	0.11639812469688
1146	Cyanobacteria	SKSha3Nov	0.609958506224066
1147	Proteobacteria	SKSha3Nov	0.16813062456216
1148	Thermoplasmatota	SKSha3Nov	0.00716710675216899
1149	Planctomycetota	SKSha3Nov	0.0513552837204289
1150	Actinobacteriota	SKSha3Nov	0.012555908821469
1151	Verrucomicrobiota	SKSha3Nov	0.00926873955919599
1152	SAR324_clade(Marine_group_B)	SKSha3Nov	0.010130947890284
1153	Crenarchaeota	SKSha3Nov	0.000538880206929999
1154	Firmicutes	SKSha3Nov	0.001508864579404
1155	others	SKSha3Nov	0.012987012987013
1156	Bacteroidota	HKSta1Aug	0.447001131648435
1157	Cyanobacteria	HKSta1Aug	0.001347200517325
1158	Proteobacteria	HKSta1Aug	0.441450665517056
1159	Thermoplasmatota	HKSta1Aug	0.00943040362127499
1160	Planctomycetota	HKSta1Aug	0.032278924395107
1161	Actinobacteriota	HKSta1Aug	0.00269440103465
1162	Verrucomicrobiota	HKSta1Aug	0.026243466077491
1163	SAR324_clade(Marine_group_B)	HKSta1Aug	0.011047044242065
1164	Crenarchaeota	HKSta1Aug	0.001454976558711
1165	Firmicutes	HKSta1Aug	0.013687557256022
1166	others	HKSta1Aug	0.013364229131864
1167	Bacteroidota	HKSta2Aug	0.339171202241742
1168	Cyanobacteria	HKSta2Aug	0.001832192703562
1169	Proteobacteria	HKSta2Aug	0.515923910114781
1170	Thermoplasmatota	HKSta2Aug	0.000916096351780999
1171	Planctomycetota	HKSta2Aug	0.02963841138115
1172	Actinobacteriota	HKSta2Aug	0.003287169262273
1173	Verrucomicrobiota	HKSta2Aug	0.0746887966804979
1174	SAR324_clade(Marine_group_B)	HKSta2Aug	0.011047044242065
1175	Crenarchaeota	HKSta2Aug	0.000107776041386
1176	Firmicutes	HKSta2Aug	0.00883763539365199
1177	others	HKSta2Aug	0.01454976558711
