id	PhylumID	SampleID	Abundance
954	SAR324_clade(Marine_group_B)	SKLKW1May	0.00273501041737967
955	Crenarchaeota	SKLKW1May	0.000420770833443026
956	Marinimicrobia_(SAR406_clade)	SKLKW1May	0.00168308333377211
957	others	SKLKW1May	0.00241411012097137
958	Bacteroidota	SKLKW1Nov	0.187140468897511
959	Cyanobacteria	SKLKW1Nov	0.411603422296501
960	Proteobacteria	SKLKW1Nov	0.161171577233969
961	Thermoplasmatota	SKLKW1Nov	0.0395505129629596
962	Actinobacteriota	SKLKW1Nov	0.10267812027414
963	Planctomycetota	SKLKW1Nov	0.03038643661918
964	Verrucomicrobiota	SKLKW1Nov	0.0105092284914473
965	SAR324_clade(Marine_group_B)	SKLKW1Nov	0.020929712867499
966	Crenarchaeota	SKLKW1Nov	0.0107638523318566
967	Marinimicrobia_(SAR406_clade)	SKLKW1Nov	0.0114615094274399
968	others	SKLKW1Nov	0.0138051585974953
969	Bacteroidota	SKLKW2Aug	0.140746468742066
970	Cyanobacteria	SKLKW2Aug	0.569140721931073
971	Proteobacteria	SKLKW2Aug	0.101862302810613
972	Thermoplasmatota	SKLKW2Aug	0.0100434775364965
973	Actinobacteriota	SKLKW2Aug	0.0057601324735975
974	Planctomycetota	SKLKW2Aug	0.00939774636272007
975	Verrucomicrobiota	SKLKW2Aug	0.147829622694366
976	SAR324_clade(Marine_group_B)	SKLKW2Aug	0.00985645070307672
977	Crenarchaeota	SKLKW2Aug	0.000917387101475212
978	Marinimicrobia_(SAR406_clade)	SKLKW2Aug	0.000573366938422008
979	others	SKLKW2Aug	0.0038723227060945
980	Bacteroidota	SKLKW2Feb	0.512192835461719
981	Cyanobacteria	SKLKW2Feb	0.0274614272863616
982	Proteobacteria	SKLKW2Feb	0.219529099748836
983	Thermoplasmatota	SKLKW2Feb	0.0950084809640291
984	Actinobacteriota	SKLKW2Feb	0.0575059811559326
985	Planctomycetota	SKLKW2Feb	0.054679354259193
986	Verrucomicrobiota	SKLKW2Feb	0.00576609031015347
987	SAR324_clade(Marine_group_B)	SKLKW2Feb	0.000639736465213418
988	Crenarchaeota	SKLKW2Feb	0.00374702786767859
989	Marinimicrobia_(SAR406_clade)	SKLKW2Feb	0.012063601915453
990	others	SKLKW2Feb	0.0114063645654304
991	Bacteroidota	SKLKW2May	0.198648784922446
992	Cyanobacteria	SKLKW2May	0.559114678902305
993	Proteobacteria	SKLKW2May	0.170546248544144
994	Thermoplasmatota	SKLKW2May	0.0324535676733635
995	Actinobacteriota	SKLKW2May	0.0162528110745939
996	Planctomycetota	SKLKW2May	0.00922815452560346
997	Verrucomicrobiota	SKLKW2May	0.00408579537442943
998	SAR324_clade(Marine_group_B)	SKLKW2May	0.00369431916597972
999	Crenarchaeota	SKLKW2May	0
1000	Marinimicrobia_(SAR406_clade)	SKLKW2May	0.0020523995366554
1001	others	SKLKW2May	0.00392324028047897
1002	Bacteroidota	SKLKW2Nov	0.299638732622458
1003	Cyanobacteria	SKLKW2Nov	0.242588716544538
1004	Proteobacteria	SKLKW2Nov	0.195984051124159
1005	Thermoplasmatota	SKLKW2Nov	0.0504556578389493
1006	Actinobacteriota	SKLKW2Nov	0.0884626899530607
1007	Planctomycetota	SKLKW2Nov	0.0444954856274427
1008	Verrucomicrobiota	SKLKW2Nov	0.015304683638948
1009	SAR324_clade(Marine_group_B)	SKLKW2Nov	0.0249800113460612
1010	Crenarchaeota	SKLKW2Nov	0.0104163753875468
1011	Marinimicrobia_(SAR406_clade)	SKLKW2Nov	0.0108986149888221
1012	others	SKLKW2Nov	0.0167749809280147
1013	Bacteroidota	SKLKW3Aug	1.0465284007191e-05
1014	Cyanobacteria	SKLKW3Aug	2.33180147484627e-05
1015	Proteobacteria	SKLKW3Aug	0.999960622516567
1016	Thermoplasmatota	SKLKW3Aug	2.81936321615468e-07
1017	Actinobacteriota	SKLKW3Aug	8.45167027108956e-08
1018	Planctomycetota	SKLKW3Aug	9.51234375645665e-07
1019	Verrucomicrobiota	SKLKW3Aug	3.726880481099e-06
1020	SAR324_clade(Marine_group_B)	SKLKW3Aug	3.20685863448873e-07
1021	Crenarchaeota	SKLKW3Aug	0
1022	Marinimicrobia_(SAR406_clade)	SKLKW3Aug	3.74133507357019e-08
1023	others	SKLKW3Aug	1.91517581904499e-07
1024	Bacteroidota	SKLKW3Feb	0.540967192553015
1025	Cyanobacteria	SKLKW3Feb	0.00373297143978871
1026	Proteobacteria	SKLKW3Feb	0.193147749510444
1027	Thermoplasmatota	SKLKW3Feb	0.0764875663632217
1028	Actinobacteriota	SKLKW3Feb	0.0826820569489142
1029	Planctomycetota	SKLKW3Feb	0.0545745256840879
1030	Verrucomicrobiota	SKLKW3Feb	0.00673678749401672
1031	SAR324_clade(Marine_group_B)	SKLKW3Feb	0.00178326727777275
1032	Crenarchaeota	SKLKW3Feb	0.00478666479823211
1033	Marinimicrobia_(SAR406_clade)	SKLKW3Feb	0.0149231314297825
1034	others	SKLKW3Feb	0.0201780865007244
1035	Bacteroidota	SKLKW3May	0.166161384446725
1036	Cyanobacteria	SKLKW3May	0.580468959870109
1037	Proteobacteria	SKLKW3May	0.168773027239032
1038	Thermoplasmatota	SKLKW3May	0.0295354483349992
1039	Actinobacteriota	SKLKW3May	0.03140988798344
1040	Planctomycetota	SKLKW3May	0.00638257345765002
1041	Verrucomicrobiota	SKLKW3May	0.00152381837036157
1042	SAR324_clade(Marine_group_B)	SKLKW3May	0.00740958982620188
1043	Crenarchaeota	SKLKW3May	0
1044	Marinimicrobia_(SAR406_clade)	SKLKW3May	0.00535137043003469
1045	others	SKLKW3May	0.00298394004144686
1046	Bacteroidota	SKLKW3Nov	0.249057657558466
1047	Cyanobacteria	SKLKW3Nov	0.314969284717332
1048	Proteobacteria	SKLKW3Nov	0.195492355642685
1049	Thermoplasmatota	SKLKW3Nov	0.0308532435393228
1050	Actinobacteriota	SKLKW3Nov	0.106841218423715
1051	Planctomycetota	SKLKW3Nov	0.0331668088158923
1052	Verrucomicrobiota	SKLKW3Nov	0.0142584694766844
1053	SAR324_clade(Marine_group_B)	SKLKW3Nov	0.0186675086973959
1054	Crenarchaeota	SKLKW3Nov	0.00943304960772665
1055	Marinimicrobia_(SAR406_clade)	SKLKW3Nov	0.0130076789327599
1056	others	SKLKW3Nov	0.0142527245880193
1057	Bacteroidota	SKSha1Aug	0.114046769273033
1058	Cyanobacteria	SKSha1Aug	0.648462655665297
1059	Proteobacteria	SKSha1Aug	0.155092505388283
1060	Thermoplasmatota	SKSha1Aug	0.00434816029744581
1061	Actinobacteriota	SKSha1Aug	0.00421816994033609
1062	Planctomycetota	SKSha1Aug	0.00629805395851626
1063	Verrucomicrobiota	SKSha1Aug	0.028552609840364
1064	SAR324_clade(Marine_group_B)	SKSha1Aug	0.0350778907422437
1065	Crenarchaeota	SKSha1Aug	0
1066	Marinimicrobia_(SAR406_clade)	SKSha1Aug	0.000105339011237969
1067	others	SKSha1Aug	0.00379784588324283
1068	Bacteroidota	SKSha1May	0.113091128724559
1069	Cyanobacteria	SKSha1May	0.829447229421669
1070	Proteobacteria	SKSha1May	0.0475945021693567
1071	Thermoplasmatota	SKSha1May	0.00720370581983928
1072	Actinobacteriota	SKSha1May	0.00121722163467971
1073	Planctomycetota	SKSha1May	0.00024932098978129
1074	Verrucomicrobiota	SKSha1May	0.000126150490551607
1075	SAR324_clade(Marine_group_B)	SKSha1May	0.000749518524694205
1076	Crenarchaeota	SKSha1May	0
1077	Marinimicrobia_(SAR406_clade)	SKSha1May	0.000321222224868945
1078	others	SKSha1May	0
1079	Bacteroidota	SKSha1Nov	0.0982302136104732
1080	Cyanobacteria	SKSha1Nov	0.670333910429989
1081	Proteobacteria	SKSha1Nov	0.108202750940099
1082	Thermoplasmatota	SKSha1Nov	0.00688681109405299
1083	Actinobacteriota	SKSha1Nov	0.00885699522036415
1084	Planctomycetota	SKSha1Nov	0.0707470173461018
1085	Verrucomicrobiota	SKSha1Nov	0.0121483231040764
1086	SAR324_clade(Marine_group_B)	SKSha1Nov	0.0112359154322916
1087	Crenarchaeota	SKSha1Nov	0.00157512833162966
1088	Marinimicrobia_(SAR406_clade)	SKSha1Nov	0.00399032510679514
1089	others	SKSha1Nov	0.00779260938412674
1090	Bacteroidota	SKSha2Aug	0.126575394183103
1091	Cyanobacteria	SKSha2Aug	0.604934829890986
1092	Proteobacteria	SKSha2Aug	0.135463793515819
1093	Thermoplasmatota	SKSha2Aug	0.0039541362352472
1094	Actinobacteriota	SKSha2Aug	0.00536205316578932
1095	Planctomycetota	SKSha2Aug	0.0107723681900231
1096	Verrucomicrobiota	SKSha2Aug	0.0360029372003827
1097	SAR324_clade(Marine_group_B)	SKSha2Aug	0.0717969693114797
1098	Crenarchaeota	SKSha2Aug	0
1099	Marinimicrobia_(SAR406_clade)	SKSha2Aug	0.000415011383303351
1100	others	SKSha2Aug	0.00472250692386678
1101	Bacteroidota	SKSha2May	0.137353427475108
1102	Cyanobacteria	SKSha2May	0.704308018739616
1103	Proteobacteria	SKSha2May	0.140573042763457
1104	Thermoplasmatota	SKSha2May	0.0123236495632132
1105	Actinobacteriota	SKSha2May	0.00270524135383065
1106	Planctomycetota	SKSha2May	0.00154169711246148
1107	Verrucomicrobiota	SKSha2May	0.0003604056981222
1108	SAR324_clade(Marine_group_B)	SKSha2May	0.000532850569580886
1109	Crenarchaeota	SKSha2May	0
1110	Marinimicrobia_(SAR406_clade)	SKSha2May	0
1111	others	SKSha2May	0.00030166672461085
1112	Bacteroidota	SKSha2Nov	0.146962407195083
1113	Cyanobacteria	SKSha2Nov	0.464966820794013
1114	Proteobacteria	SKSha2Nov	0.189274065766197
1115	Thermoplasmatota	SKSha2Nov	0.00898320132117907
1116	Actinobacteriota	SKSha2Nov	0.028233056274746
1117	Planctomycetota	SKSha2Nov	0.101757628656265
1118	Verrucomicrobiota	SKSha2Nov	0.0164644458667832
1119	SAR324_clade(Marine_group_B)	SKSha2Nov	0.0172988489251481
1120	Crenarchaeota	SKSha2Nov	0.0023824761992719
1121	Marinimicrobia_(SAR406_clade)	SKSha2Nov	0.0110836936226997
1122	others	SKSha2Nov	0.0125933553786141
1123	Bacteroidota	SKSha3Aug	0.108258490842252
1124	Cyanobacteria	SKSha3Aug	0.607272696723512
1125	Proteobacteria	SKSha3Aug	0.16510420486957
1126	Thermoplasmatota	SKSha3Aug	0.00467689224835582
1127	Actinobacteriota	SKSha3Aug	0.00918263099457348
1128	Planctomycetota	SKSha3Aug	0.0148261486606937
1129	Verrucomicrobiota	SKSha3Aug	0.0290135903348592
1130	SAR324_clade(Marine_group_B)	SKSha3Aug	0.0384259056503986
1131	Crenarchaeota	SKSha3Aug	0.000105427752626817
1132	Marinimicrobia_(SAR406_clade)	SKSha3Aug	0
1133	others	SKSha3Aug	0.023134011923159
1134	Bacteroidota	SKSha3May	0.100403893336038
1135	Cyanobacteria	SKSha3May	0.790291169862118
1136	Proteobacteria	SKSha3May	0.095297554420707
1137	Thermoplasmatota	SKSha3May	0.00892125050333039
1138	Actinobacteriota	SKSha3May	0.00223274206766475
1139	Planctomycetota	SKSha3May	0.00154420007601315
1140	Verrucomicrobiota	SKSha3May	4.01451254134833e-05
1141	SAR324_clade(Marine_group_B)	SKSha3May	0.000541959193623983
1142	Crenarchaeota	SKSha3May	0
1143	Marinimicrobia_(SAR406_clade)	SKSha3May	0.000108391838724797
1144	others	SKSha3May	0.000618693576366902
1145	Bacteroidota	SKSha3Nov	0.122422013251507
1146	Cyanobacteria	SKSha3Nov	0.579600177435203
1147	Proteobacteria	SKSha3Nov	0.161545646939434
1148	Thermoplasmatota	SKSha3Nov	0.00962184556730817
1149	Actinobacteriota	SKSha3Nov	0.0181276486146233
1150	Planctomycetota	SKSha3Nov	0.0591264075440833
1151	Verrucomicrobiota	SKSha3Nov	0.0106418493412054
1152	SAR324_clade(Marine_group_B)	SKSha3Nov	0.0195305895594367
1153	Crenarchaeota	SKSha3Nov	0.00104176373049551
1154	Marinimicrobia_(SAR406_clade)	SKSha3Nov	0.00697981699431993
1155	others	SKSha3Nov	0.0113622410223836
1156	Bacteroidota	HKSta1Aug	0.403642313303269
1157	Cyanobacteria	HKSta1Aug	0.00155077941795679
1158	Proteobacteria	HKSta1Aug	0.471289331654173
1159	Thermoplasmatota	HKSta1Aug	0.0129080462792224
1160	Actinobacteriota	HKSta1Aug	0.00354484194492403
1161	Planctomycetota	HKSta1Aug	0.0391964514045766
1162	Verrucomicrobiota	HKSta1Aug	0.0210398758641649
1163	SAR324_clade(Marine_group_B)	HKSta1Aug	0.0210336457290808
1164	Crenarchaeota	HKSta1Aug	0.00277028504724479
1165	Marinimicrobia_(SAR406_clade)	HKSta1Aug	0.00112863464887751
1166	others	HKSta1Aug	0.0218957947065099
1167	Bacteroidota	HKSta2Aug	0.306601129741899
1168	Cyanobacteria	HKSta2Aug	0.001926993572554
1169	Proteobacteria	HKSta2Aug	0.531148531852341
1170	Thermoplasmatota	HKSta2Aug	0.00123902803511671
1171	Actinobacteriota	HKSta2Aug	0.00423039227968598
1172	Planctomycetota	HKSta2Aug	0.0340164839064016
1173	Verrucomicrobiota	HKSta2Aug	0.079284870412545
1174	SAR324_clade(Marine_group_B)	HKSta2Aug	0.0209725387614684
1175	Crenarchaeota	HKSta2Aug	0.000204610134258228
1176	Marinimicrobia_(SAR406_clade)	HKSta2Aug	0.00051152533564557
1177	others	HKSta2Aug	0.019863895968085
